Source,Summary
[CLS] He later learned that the incident was caused by the Concorde's sonic boom. [SEP] He later found out the alarming incident had been caused by Concorde's powerful sonic boom.,1
"[CLS] The 19 face charges including racketeering, conspiracy, organized fraud, grand theft and illegal drug sales, all felonies carrying penalties of five to 30 years in prison. [SEP] The suspects were charged with racketeering, conspiracy, organized fraud, grand theft and illegal drug sales, all felonies carrying penalties of five to 30 years in prison.",1
"[CLS] Among those waiting a turn was Jodie Singer, a sixth-grader from Washington, D.C. [SEP] Jodie Singer, a sixth-grader from Washington, D.C., anxiously awaited her turn at the microphone.",1
"[CLS] In Hong Kong, 24 patients were quarantined Wednesday after seven public hospital workers developed flu-like symptoms. [SEP] This after seven health care workers at a public hospital fell ill with flu-like symptoms.",0
"[CLS] On Wednesday, Judge Pollack dismissed another case, this one against Merrill Lynch investors in the firm's Global Technology Fund. [SEP] On Wednesday, Judge Pollack dismissed a similar class-action lawsuit filed by investors who lost money in Merrill's Global Technology fund.",1
"[CLS] OS ANGELES, Oct. 24 Will Walt Disney Concert Hall, the new home of the Los Angeles Philharmonic, bring urban vitality to the city's uninviting downtown area? [SEP] OS ANGELES Walt Disney Concert Hall, the new home of the Los Angeles Philharmonic, is a French curve in a city of T squares.",1
"[CLS] The blue-chip Dow Jones industrial average .DJI finished down 31.23 points, or 0.33 percent, at 9,317.64. [SEP] In the first hour of trading, the Dow Jones industrial average was down 27.02, or 0.3 percent, 9,321.84, having lost 74.81 on Friday.",0
"[CLS] ""Indeed, Iran should be put on notice that efforts to try to remake Iraq in their image will be aggressively put down,"" he said. [SEP] ""Iran should be on notice that attempts to remake Iraq in Iran's image will be aggressively put down,"" he said.",1
"[CLS] H. Carl McCall, co-chairman of the exchange's special committee on governance, resigned Thursday, saying Reed should start with a ""clean slate."" [SEP] Reed arrived a day after H. Carl McCall, co-chairman of the exchange's special committee on governance, resigned saying Reed should have a ""clean slate"" to make changes.",0
"[CLS] Knight had 29 interceptions in his six years with the Saints, including 17 the last three seasons. [SEP] Knight has 29 interceptions in six seasons, all with New Orleans -- including a team-high five last season.",0
"[CLS] The acquisition has been approved by both companies' board of directors and is expected to close in the third quarter this year. [SEP] Nvidia's acquisition has been approved by directors at both companies, and is expected to close in the Nvidia's third quarter of fiscal 2004.",1
"[CLS] Oh yeah, Miami, Boston College and Syracuse leaving the Big East to take a seat in the Atlantic Coast Conference. [SEP] Boston College, Miami and Syracuse are considering leaving the Big East for the Atlantic Coast Conference by the end of the month.",1
"[CLS] The vulnerability affects NT 4.0, NT 4.0 Terminal Services Edition, Windows 2000, Windows XP and Windows Server 2003. [SEP] They said it affects all default installations of Windows 2000, Windows XP  and Windows 2003 Server.",0
"[CLS] Myanmar's pro-democracy leader Aung San Suu Kyi will return home late Friday but will remain in detention after recovering from surgery at a Yangon hospital, her personal physician said. [SEP] Myanmar's pro-democracy leader Aung San Suu Kyi will be kept under house arrest following her release from a hospital where she underwent surgery, her personal physician said Friday.",1
"[CLS] Nationwide, there have been 4,416 cases with 84 deaths, according to the U.S. Centers for Disease Control and Prevention's Friday tally. [SEP] This year there have been 4,416 confirmed cases of West Nile virus nationwide with 20 in Missouri, according to the Centers for Disease Control.",0
"[CLS] The draft of the report was forthright: ""Climate change has global consequences for human health and the environment."" [SEP] The original report had concluded that ''climate change has global consequences for human health and the environment,'' according to an internal EPA memo.",1
"[CLS] But Amrozi did not reveal and was not asked the company's or his boss's name. [SEP] Amrozi did not reveal, and was not asked, the identity of his boss.",1
[CLS] Parsons holds engineering degrees from the University of Mississippi and the University of Central Florida. [SEP] He received a master's in engineering management in 1991 from the University of Central Florida.,0
"[CLS] Compounding the pain for bonds, housing starts jumped a strong 6.1 percent in May while industrial output edged up 0.1 percent, just beating forecasts of a flat outcome. [SEP] Rubbing salt in the wounds, housing starts jumped a strong 6.1 percent in May while industrial output edged up 0.1 percent, just beating forecasts of a flat outcome.",1
[CLS] He faces 25 years in prison when he is sentenced in federal court July 7. [SEP] He faces an additional 25 years in prison on the federal charges when he is sentenced July 7.,1
"[CLS] Duque will return to Earth Oct. 27 with the station's current crew, U.S. astronaut Ed Lu and Russian cosmonaut Yuri Malenchenko. [SEP] Currently living onboard the space station are American astronaut Ed Lu and Russian cosmonaut Yuri Malenchenko.",0
[CLS] The first products are likely to be dongles costing between US$100 and US$150 that will establish connections between consumer electronics devices and PCs. [SEP] The first products will likely be dongles costing $100 to $150 that will establish connections between consumer electronics devices and PCs.,1
"[CLS] The German financial regulator, BaFin, may prove critical of WestLB's risk assessment. [SEP] An investigation by BaFin, the German financial regulator, has condemned the bank's risk controls.",1
[CLS] She was surrounded by about 50 women who regret having abortions. [SEP] She was surrounded by about 50 women who have had abortions but now regret doing so.,1
"[CLS] The technology-loaded Nasdaq Composite Index .IXIC added 0.35 of a point, or 0.02 percent, to 1,662. [SEP] The Nasdaq Composite Index .IXIC rose 17.48 points, or 1.06 percent, to 1,661.51, based on the latest available figures.",1
"[CLS] In December 1998, a 33-year-old woman died when she was hit by a metal cleat that came loose from the Columbia sailing ship. [SEP] In 1998, a 33-year-old man died after he was struck by a metal cleat at the Columbia ship attraction.",1
"[CLS] Since it expanded its shipments to the United States, Hulett has captured a significant share of the U.S. market. [SEP] Since Hulett dramatically expanded its shipments to the US in 2000, it has captured a significant share of the US market.",1
[CLS] Late trading: Placing a buy order for a mutual fund after 4 p.m. ET and getting it at that day's closing net asset value. [SEP] Forward pricing: Law that states mutual fund shares bought after 4 p.m. ET are priced at the next day's closing net asset value.,0
"[CLS] He was in Cincinnati helping another daughter move when the tragedy occurred, friends said. [SEP] Rowell, 57, was out of state helping his wife's daughter move when the tragedy occurred, friends said.",1
[CLS] The European Union banned the import of genetically modified food in 1998; the United States is now demanding that the EU end its ban. [SEP] The union banned the import of genetically modified food in 1998 after many consumers feared health risks.,0
[CLS] Prosecutors maintained that Durst murdered Black to try to assume Black's identity. [SEP] Prosecutors called Durst a cold-blooded killer who shot Black to steal his identity.,0
"[CLS] In fiction: Edward P. Jones (""The Known World"") and Scott Spencer (""A Ship Made of Paper""). [SEP] The fifth nominee for fiction is Scott Spencer, for A Ship Made of Paper.",0
"[CLS] Experts say they think better treatment, including widespread use of the drug tamoxifen, as well as mammogram screening are responsible for the improvement. [SEP] Experts say they think better treatment, including use of the drug tamoxifen and mammogram screening, are responsible.",1
"[CLS] This means Berlusconi will be safe from prosecution until he leaves elected office, scheduled for 2006. [SEP] This means Berlusconi will be safe from prosecution until his term ends in 2006, unless his government falls before then.",0
"[CLS] ""The strength of demand for credit increases the danger associated with delaying (a rate rise) that is called for on general macroeconomic grounds,"" Mr Macfarlane said. [SEP] The strength of demand for credit increases the danger associated with delaying a tightening of policy that is called for on general macroeconomic grounds.""",1
"[CLS] The petition alleges that Huletts unfair sales have damaged the U.S. industry, sending market prices below sustainable levels. [SEP] Those unfair sales have damaged the US industry by eroding market prices below sustainable levels, says Alcoa.",1
"[CLS] At least 7000 computers were affected by Parson's worm, Assistant US Attorney Paul Luehr said. [SEP] The FBI said at least 7000 computers were infected by Parson's software.",1
"[CLS] Elena Slough, considered to be the nation's oldest person and the third oldest person in the world, died early Sunday morning. [SEP] ELENA Slough, considered to be the oldest person in the US and the third oldest person in the world, has died.",1
"[CLS] AMD made the announcement on Tuesday at the Embedded Systems Conference in Boston. [SEP] The Sunnyvale, Calif., chipmaker announced its plans Tuesday at the Embedded Systems Conference in Boston.",1
"[CLS] Combined, the companies will have about $2.8 billion in annual revenues, 13,000 employees and more than 11,000 customers in 150 countries. [SEP] The deal creates a company with about $2.8bn in annual revenues with 13,000 employees and 11,000 customers.",0
[CLS] Viacom's lawyers say Spike is a common name that does not necessarily prompt thoughts of Lee. [SEP] Viacom's lawyers say Spike is a common name that doesn't necessarily prompt thoughts of the 46-year-old film director.,1
[CLS] Genetic studies of ethnic groups raise concerns because of fears that they could be used or distorted to justify discrimination against a group or to promote stereotypes. [SEP] Geneticists cite fears that ethnic-based research would be used or distorted to justify discrimination against a group or to promote racial stereotypes.,1
"[CLS] ""The layoff is an excuse,"" countered Anaheim coach Mike Babcock. [SEP] ""I didn't think our team engaged at all,"" lamented Anaheim coach Mike Babcock.",0
"[CLS] United States State Department spokesman Richard Boucher said: 'It is our judgment that the possible avenues to a peaceful resolution were not fully explored at the Tokyo conference. [SEP] ""It's our judgment that the possible avenues to a peaceful resolution were not fully explored at the Tokyo conference,"" US State Department spokesman Richard Boucher said.",1
"[CLS] Goldman also raised its quarterly dividend to 25 cents from 12 cents, citing the new tax law. [SEP] Goldman decided to increase its quarterly dividend to 25 cents a share from 12 cents, citing recent tax legislation as a primary factor behind the move.",1
"[CLS] The benchmark 10-year Treasury note yield <US10YT=RR> dipped below 4.20 percent on Tuesday. [SEP] Prices for Treasury securities also rose, with the yield on the benchmark 10-year note falling to 4.19 percent.",0
"[CLS] British-based GlaxoSmithKline Plc said earlier this year it would cut off supplies to Canadian drugstores that ship to the United States. [SEP] GlaxoSmithKline, the UK drugmaker, has said it would cut off supplies to Canadian stores shipping drugs to the US.",1
"[CLS] Nor has it said how many astronauts will be on board, through there reportedly will be between one and three. [SEP] Nor has it said how many astronauts will be on board, through there reportedly could be as many as three.",1
"[CLS] It features clasped hands and a peace pipe overlapping a hatchet. [SEP] Above the clasped hands is a tomahawk crossed by a peace pipe, signifying peace.",1
"[CLS] The technology-laced Nasdaq Composite Index <.IXIC> rose 17.26 points, or 1.06 percent, to 1,640.06, based on the latest data. [SEP] The broader Standard & Poor's 500 Index <.SPX> gained 5.51 points, or 0.56 percent, to 981.73.",0
"[CLS] But the new study, from the Women's Health Initiative, said the opposite. [SEP] The discovery so alarmed researchers that they stopped the study, known as the Women's Health Initiative.",0
"[CLS] The United States finally relented during President Bush's visit to Africa earlier this month. [SEP] During President Bush's trip to Africa earlier this month, however, Washington said it would support the increase.",0
"[CLS] British ministers have been asked to explain why they gave undue prominence to the claim that Saddam Hussein could deploy chemical or biological weapons ""within 45 minutes"". [SEP] Ahead of the war, Blair cited British intelligence information that Saddam Hussein could deploy deadly chemical and biological weapons within 45 minutes.",0
"[CLS] A jury convicted rapper C-Murder, also known as Corey Miller, of second-degree murder Tuesday night in the shooting death of a 16-year-old in a Jefferson Parish nightclub. [SEP] Rapper C-Murder has been convicted of second-degree murder, a crime that carries an automatic life sentence, in the shooting death of a 16-year-old inside a Jefferson Parish nightclub.",1
[CLS] Prime Minister Junichiro Koizumi must be counting his lucky stars. [SEP] Prime Minister Junichiro Koizumi has all but popped the champagne bottle.,1
"[CLS] The book, scheduled for release next month, is described by Franken as a criticism of right-wing leaders and media spokesmen. [SEP] The book, scheduled for publication next month, has been described by Franken as a criticism of right wing leaders and media spokespeople.",1
"[CLS] The dollar was at 117.85 yen against the Japanese currency, up 0.1 percent. [SEP] Against the Swiss franc the dollar was at 1.3289 francs, up 0.5 percent on the day.",0
"[CLS] In a major setback to consumers, a federal judge granted the government's request Thursday to shut down a company that helps customers buy cheaper prescription drugs from Canada. [SEP] A federal judge Thursday granted a request by the Food and Drug Administration to shut down Rx Depot, a popular Internet company that sells cheaper prescription drugs from Canada.",1
"[CLS] The Nasdaq composite index added 30.46 points, or 2 percent, to 1,520.15. [SEP] The Nasdaq had a weekly gain of 17.27, or 1.2 percent, closing at 1,520.15 after gaining 30.46 yesterday.",0
"[CLS] Following the ATP's notification by Hewitt's lawyers of pending action, it issued another statement that Hewitt has added to his suit. [SEP] Following ATP's notification by Hewitt's lawyers that action was pending, it issued another statement in April which Hewitt has added to his suit.",1
[CLS] Oracle Corp's Chairman and CEO Larry Ellison didn't rule out sweetening the company's unsolicited offer to acquire rival PeopleSoft Inc. [SEP] Oracle chairman Larry Ellison has hinted that the company could yet again increase its offer for rival PeopleSoft.,1
"[CLS] The last month has been a whirlwind for an 18-year-old who led his high school team to the Ohio state championship. [SEP] The last month has been a whirlwind for the 18-year-old from Akron, Ohio.",0
"[CLS] New York City will get an estimated $182.5 million in tax revenue from the bonuses this year, compared with last year's $125.4 million. [SEP] New York City will collect an estimated $182.5 million in tax revenue from the 2003 bonuses, compared with the $125.4 million it collected in 2002.",1
"[CLS] China has threatened to execute or jail for life anyone who breaks their quarantine and intentionally spreads the killer SARS virus. [SEP] China, haunted by the spread of SARS in its vast countryside, has threatened to execute or jail for life anyone who intentionally spreads the killer virus.",0
[CLS] Hilsenrath and Klarman each were indicted on three counts of securities fraud. [SEP] Klarman was charged with 16 counts of wire fraud.,0
[CLS] China would become only the third nation to put a human in space. [SEP] China would become the third nation to achieve manned spaceflight.,1
"[CLS] The governor is going to Jackson, where 13 of the state's 16 fatalities were reported. [SEP] The governor is going to Jackson, where 13 people were killed.",1
"[CLS] The man, Fazul Abdullah Mohammed, a Comoros islander, is on the U.S. FBI's list of most wanted suspects. [SEP] A Comoros islander, he is on the United States' list of most wanted suspects.",1
"[CLS] Inhibited children tend to be timid with new people, objects, and situations, while uninhibited children spontaneously approach them. [SEP] Simply put, shy invividuals tend to be more timid with new people and situations.",1
"[CLS] It is the fifth such election in Iraq, after the northern city of Mosul and three cities in Iraq's south. [SEP] Other elections have taken place in the northern city of Mosul and three cities in Iraq's south.",1
"[CLS] Many conservatives have staunchly opposed condom programs, saying they send the wrong message and encourage and enable teens to have sex before marriage. [SEP] Some conservative groups have staunchly opposed such programs, saying they send the wrong message and in effect encourage and enable teens to have sex before marriage.",1
"[CLS] Quattrone, 47, was highly influential at Credit Suisse First Boston during the tech bubble. [SEP] Quattrone, 47, was highly influential working in the Palo Alto office of Credit Suisse First Boston during the tech bubble.",1
"[CLS] Avery Dennison estimated second-quarter revenue between $1.2 billion and $1.23 billion, up 14 percent to 16 percent from a year earlier. [SEP] The company estimated second-quarter revenue of $1.2 billion to $1.23 billion, up 14 percent to 16 percent from a year earlier.",1
[CLS] Mr. Rowland attended a party in South Windsor for the families of Connecticut National Guard soldiers called to active duty. [SEP] Rowland was making an appearance at a holiday party for families of Connecticut National Guard soldiers assigned to duty in Iraq and Afghanistan.,1
"[CLS] London-based NCRI official Ali Safavi told Reuters: ""We condemn this raid, which is in our view illegal and morally and politically unjustifiable."" [SEP] ""We condemn this raid which is in our view illegal and morally and politically unjustifiable,"" London-based NCRI official Ali Safavi told Reuters by telephone.",1
[CLS] Advancing issues outnumbered decliners about 8 to 5 on the New York Stock Exchange. [SEP] Declining issues outnumbered advancers slightly more than 3 to 1 on the New York Stock Exchange.,0
"[CLS] He also could be barred permanently from the securities industry. [SEP] Young faces a fine, suspension or being permanently barred from the securities industry.",0
"[CLS] The world's largest software company said it recognized the difficulty the multiple patches posed for companies, and set out to make it easier for them to apply the updates. [SEP] The world's largest software company said it recognized the difficulty the multiple patches posed for companies trying to apply them.",0
[CLS] He also reaffirmed his wish to resolve the North Korean nuclear crisis peacefully. [SEP] But the North Korean nuclear crisis has dominated his time in office.,0
"[CLS] In 1999, NIST found, the Port Authority issued guidelines to upgrade the fireproofing to a thickness of 1 1/2 inches. [SEP] The NIST discovered that in 1999 the Port Authority issued guidelines to upgrade the fireproofing to a thickness of 1 1/2 inches.",1
"[CLS] However, a recent slide in prices and OPEC's expectations of a surge in oil inventories have compounded its fears about a further softening of the market. [SEP] A 14 percent slide in crude prices this month and expectations of a build up in oil inventories compounded OPEC's fears of a further softening of the market.",1
[CLS] He said some issues _ such as division break-up _ really can only be resolved if and when the conference is expanded. [SEP] He said some issues - including division alignments - will be resolved if the conference expands.,1
[CLS] The weakness exists in the way that VBA looks at the properties of documents passed to it when the document is opened by a host application. [SEP] The vulnerability exists in the way Microsoft's Visual Basic for Applications checks document properties passed to it when a document is opened.,1
"[CLS] Shares of Mandalay closed down eight cents to $29.42, before the earnings were announced. [SEP] Shares of Mandalay closed down 8 cents at $29.42 Thursday.",0
"[CLS] The House would limit the increases to troops serving in Iraq and Afghanistan, not to those supporting the nation's war efforts from bases outside the combat zone. [SEP] The House would limit the increases to those troops in the Iraq and Afghanistan combat zones, but not troops supporting those war efforts from bases outside the combat zone.",1
"[CLS] Ms O'Hare will take time off from studying history at New York University to be in Australia during October for national breast cancer awareness week. [SEP] Ms O'Hare, who has taken time out from studying history at New York University, will be in Australia throughout October in which is national breast cancer awareness week.",1
[CLS] The findings are being published today in the Annals of Internal Medicine. [SEP] The findings are published in the July 1st issue of the Annals of Internal Medicine.,1
"[CLS] Oracle followed with 33.8 percent of the market and Microsoft came in third with an 18 percent share. [SEP] IBM ranked second with 24 percent share there, and Microsoft ranked third.",0
"[CLS] Variable annuity sales were $4.2 billion, 82 percent higher than a year ago. [SEP] Variable annuity sales surged 82 percent to $4.2 billion.",0
"[CLS] Apple is working with Oxford Semiconductor and affected drive manufacturers to resolve this issue, which resides in the Oxford 922 chipset,"" the company statement said. [SEP] Apple is working with Oxford Semiconductor and affected drive manufacturers to resolve this issue, which resides in the Oxford 922 chip-set.""",1
"[CLS] The U.S. Centers for Disease Control and Prevention has been gathering information on suspect cases. [SEP] Nationally, the federal Centers for Disease Control and Prevention recorded 4,156 cases of West Nile, including 284 deaths.",0
"[CLS] A successful attack could be launched within any type of document that supports VBA, including Microsoft Word, Excel or PowerPoint. [SEP] But this could happen with any document format that supports VBA, including Word, Excel or PowerPoint.",1
"[CLS] Baer said he had concluded that lawyers for the two victims ""have shown, albeit barely . . . that Iraq provided material support to bin Laden and al-Qaida."" [SEP] Judge Harold Baer concluded Wednesday that lawyers for two victims ""have shown, albeit barely ... that Iraq provided material support to bin Laden and al-Qaida.""",1
"[CLS] The teenager was in surgery at a hospital and the extent of his injuries was not available, police said. [SEP] The teen was in surgery at Sacred Heart Medical Center, and the extent of his injuries was not available, Bragdon said.",1
"[CLS] Voyager 2, also launched in 1977, lags some 1.6 billion miles behind Voyager 1. [SEP] Voyager 1 was launched on September 5, 1977, 16 days after its companion, Voyager 2.",1
"[CLS] Mr Eddington described Monday's talks with union leaders as ""sensible"". [SEP] Mr Eddington is to meet union leaders today and tomorrow.",0
"[CLS] The hearing, expected to last a week, will determine whether Akbar faces a court-martial. [SEP] The purpose of the hearing is to determine whether Akbar should be court-martialled.",1
[CLS] The fight about online music sales was disclosed in documents filed last week with the judge and made available by the court Monday. [SEP] The fight over online music sales was disclosed in documents made available Monday by the court.,1
"[CLS] Shares of LendingTree rose 22 cents to $14.69 and have risen 14 percent this year. [SEP] Shares of LendingTree rose $6.03, or 41 percent, to close at $20.72 on the Nasdaq stock market yesterday.",0
[CLS] A report on the finding appears in Friday's issue of the journal Science. [SEP] The results were announced at a NASA headquarters news conference Thursday and in today's issue of the journal Science.,0
[CLS] But the cancer society said its study had been misused. [SEP] The American Cancer Society and several scientists said the study was flawed in several ways.,0
"[CLS] Miss Novikova said while there is no standard weight for ballerinas, Miss Volochkova is 'bigger than others'. [SEP] Commenting on the firing today, Ms. Novikova said that there was no standard weight for ballerinas but that Ms. Volochkova ""is bigger than others.""",1
"[CLS] The body's hair, sources said, appeared to be blond with dark roots, the same as Aronov's. [SEP] The body had blond hair with dark roots, and was roughly the same height and build as the 5-foot-4 Ms. Aronov, the officials said.",0
"[CLS] Once seated, the anonymous jurors will be driven back and forth to court in vans with tinted windows to protect their identities. [SEP] The judge planned to have the anonymous jurors driven back and forth to court in vans with tinted windows to protect their identities.",1
[CLS] New legit download service launches with PC users in mind. [SEP] BuyMusic is the first subscription-free paid download music service for PC users.,0
"[CLS] In trading on the New York Stock Exchange, Kraft shares fell 25 cents to close at $32.30. [SEP] Kraft's shares fell 25 cents to close at $32.30 yesterday on the New York Stock Exchange.",1
"[CLS] The U.N. troops are in Congo to protect U.N. installations and personnel, and they can only fire in self defense and have been unable to stem the violence. [SEP] The troops - whose mandate is to protect U.N. installations and personnel - can only fire in self-defense and have been unable to stem the violence.",1
"[CLS] United Airlines plans to become the first domestic airline to offer e-mail on all its domestic flights by the end of the year, the company announced yesterday. [SEP] United Airways plans to offer in-flight, two-way e-mail on all domestic flights by the end of the year, becoming the first U.S. carrier to do so.",1
[CLS] They will help draft a plan to attack obesity that Kraft will implement over three to four years. [SEP] The team will help draft a plan by the end of the year to attack obesity.,0
"[CLS] The fighting around Bunia began after neighboring Uganda completed the withdrawal of its more than 6,000 soldiers from the town. [SEP] The fighting begun May 7 after neighboring Uganda completed the withdrawal of its more than 6,000 soldiers from in an around Bunia.",1
"[CLS] Sentenced to 20 years to life, she was granted parole last month despite the opposition of relatives, friends and colleagues of the slain men. [SEP] Boudin, 60, a former Weather Underground member, was granted parole last month despite heavy opposition by relatives, friends, and colleagues of the slain men.",0
"[CLS] Analysts attributed the increase in part to negative news from bankrupt competitor WorldCom Inc. WCOEQ.PK and talk that AT&T could be a takeover target. [SEP] Analysts attributed its rise to negative news from bankrupt competitor WorldCom Inc. <WCOEQ.PK> and talk that AT&T could be a takeover target, among other factors.",1
"[CLS] While Bolton apparently fell and was immobilized, Selenski used the mattress to scale a 10-foot, razor-wire fence, Fischi said. [SEP] After the other inmate fell, Selenski used the mattress to scale a 10-foot, razor-wire fence, Fischi said.",1
[CLS] The justices declined without comment to review the ruling that upheld physicians' rights to speak freely with their patients. [SEP] The justices declined without comment to review a lower-court ruling that said doctors should be able to speak frankly with their patients.,1
[CLS] Both sets of findings were presented Dec. 1 at the annual meeting of the Radiological Society of North America in Chicago. [SEP] The study was presented yesterday in Chicago at the annual meeting of the Radiological Society of North America.,1
[CLS] EnCana also reaffirmed its forecast of 10 per cent internal sales growth in 2003 and 2004. [SEP] Looking ahead the company confirmed its forecast of 10 per cent internal sales growth in 2003 and 2004.,1
[CLS] Winners will be announced in a June 8 ceremony broadcast on CBS from Radio City Music Hall. [SEP] Tony winners will be announced June 8 in televised ceremonies from Radio City Music Hall.,1
[CLS] Mr Colpin did not specify whether it was this system that was at the centre of the investigation. [SEP] Neither OLAF nor the Belgian prosecutors have specified if it was this system that was at the centre of the investigation.,0
"[CLS] If Walker appeals Parrish's ruling, it would stop the extradition process and could take several months, Rork said. [SEP] The appeal would stop the extradition process and could take several months, Rork said.",1
"[CLS] ""Ms. Stewart is being prosecuted not because of who she is, but because of what she did,"" Comey said. [SEP] ""Martha Stewart is not being prosecuted for who she is but for what she did.""",1
"[CLS] Sen. Michael Crapo, R-Idaho, chairman of the subcommittee that will consider the nomination, is a longtime friend. [SEP] And Sen. Michael Crapo, R-Idaho, chairman of the subcommittee that first will take up the nomination, is a longtime friend of Kempthorne's.",1
"[CLS] ""Let's show we won't let them off,"" said Marc Blondel, leader of the Force Ouvriere union. [SEP] ""The movement to defend pensions is gaining momentum, and we won't give up,"" said Marc Blondel, leader of the Force Ouvriere union.",0
"[CLS] Government bonds sold off sharply after Greenspan told Congress on Tuesday that the U.S. economy ""could very well be embarking on a period of extended growth"". [SEP] Greenspan told Congress on Tuesday the U.S. economy ""could very well be embarking on a period of sustained growth"".",0
"[CLS] ""The releases are the latest in a series of efforts by the government to move Myanmar to multi-party democracy and national conciliation."" [SEP] ""The releases are the latest in a series of efforts by the government to move Myanmar closer to multiparty democracy and national reconciliation,"" a government statement said.",1
"[CLS] It warned that London, along with several other foreign cities, was facing an increasing threat of a suicide bomb attack. [SEP] It warned that London, among a number of other cities, was facing an increasing threat of a suicide bomb attack.",1
"[CLS] ""But they never climb out of the pot of beer again."" [SEP] It's just that they never climb out of the beer again.""",1
"[CLS] North American markets finished mixed in directionless trading Monday as earnings season begins to slow and economic indicators move into the spotlight. [SEP] North American markets grabbed early gains Monday morning, as earnings season begins to slow and economic indicators take the spotlight.",0
[CLS] The US Senate judiciary committee overcame a significant hurdle yesterday in the battle to create a trust fund to pay victims of asbestos exposure. [SEP] The Senate judiciary committee on Tuesday overcame a significant hurdle in the battle to create a trust fund to pay victims of asbestos exposure but the most difficult obstacles remain.,0
"[CLS] He tried to fight off officers and was taken to a hospital after a police dog bit him but was later released. [SEP] Cruz tried to fight off officers and was hospitalized after a police dog bit him, Sgt. Steve Dixon said.",0
"[CLS] He said that in early December, immigration inspectors at Hartsfield will be able to match the fingerprints to the federal government's computerized ""watch lists."" [SEP] In early December, immigration inspectors at Hartsfield will be able to match the fingerprints to the federal government's computerized ""watch lists,"" Williams said.",1
"[CLS] The Hubble Space Telescope's newest picture of Mars shows summer on the Red Planet just as it makes its closest pass by Earth in 60,000 years. [SEP] The pictures were taken late Tuesday and early Wednesday as the as the planet made its closest pass by Earth in 60,000 years.",0
"[CLS] ""Our prognosis for a continued and steady recovery is being realized, and the outlook remains bright,"" bureau CEO Greg Stuart says. [SEP] ""Our prognosis for a continued and steady recovery is being realized and the outlook remains bright,"" said Greg Stuart, president and CEO of the IAB.",1
"[CLS] Asked about the controversy, Bloomberg said, ""I didn't see either one today, but if they're here and wave from the side I'll certainly wave to them. [SEP] ""I didn't see either one today, but if they're here and wave from the side, I'll certainly wave to them,"" Bloomberg said.",1
"[CLS] The technology-laced Nasdaq Composite Index .IXIC declined 25.78 points, or 1.56 percent, to 1,627.84. [SEP] The broader Standard & Poor's 500 Index .SPX eased 7.57 points, or 0.76 percent, at 990.94.",0
"[CLS] SCO intends to provide them with choices to help them run Linux in a legal and fully paid-for way, he said. [SEP] We intend to provide them with choices to help them run Linux in a legal and fully-paid for way.""",1
"[CLS] And in the Muslim world, Osama bin Laden is becoming more of a hero, not less of one. [SEP] And in the Muslim world, Osama bin Laden, the missing leader of the al-Qaida terrorist network, is becoming more of a hero, not less of one.",1
"[CLS] The dollar was at 116.92 yen against the yen , flat on the session, and at 1.2891 against the Swiss franc , also flat. [SEP] The dollar was at 116.78 yen JPY= , virtually flat on the session, and at 1.2871 against the Swiss franc CHF= , down 0.1 percent.",0
"[CLS] Some 50 million phone numbers are registered on the list, which was to take effect Oct. 1. [SEP] The FTC signed up 50 million phone numbers for the list, which was due to go into effect October 1.",1
"[CLS] He said he had made it ""very plain"" to the US that Australia did not support the death penalty. [SEP] Mr Williams added that the Government had made it ""very plain"" to the US it did not support the death penalty for Hicks.",1
"[CLS] Penn Traffic a week ago disclosed that it was considering filing for bankruptcy, among other options. [SEP] That began on May 21, after Penn Traffic announced it was considering bankruptcy.",0
"[CLS] The proposal likely would result in the election of 22 Republicans and 10 Democrats to Congress, instead of the state's current 17 Democrats and 15 Republicans, officials say. [SEP] The plan would likely result in the election of 22 Republicans and 10 Democrats from Texas, versus the current 17 Democrats and 15 Republicans, officials say.",1
"[CLS] Diane Lade of the South Florida Sun-Sentinel, a Tribune Publishing newspaper, contributed to this report. [SEP] Staff Writer Diane Lade and The Associated Press contributed to this report.",0
"[CLS] The Dow Jones industrial average closed down 18.06, or 0.2 per cent, at 9266.51. [SEP] The blue-chip Dow Jones industrial average <.DJI> slipped 44.32 points, or 0.48 percent, to 9,240.25.",1
"[CLS] Helen Sharkey, 31, and Gene Foster, 44, pleaded guilty Tuesday to one count of conspiracy to commit securities fraud. [SEP] The two others, former Dynegy executives Helen Christine Sharkey, 31, and Gene Shannon Foster, 44, pleaded guilty Tuesday to one count of conspiracy to commit securities fraud.",1
[CLS] Albertson's and Kroger's Ralphs stores locked out their workers in response. [SEP] Kroger's Ralphs chain and Albertsons immediately locked out their grocery workers in a show of solidarity.,1
[CLS] The new rules will allow a single company to own TV stations that reach 45 percent of U.S. households instead of the old 35 percent. [SEP] The changed national ownership limit allows a company to own TV stations reaching 45 percent of U.S. households instead of 35 percent.,1
"[CLS] They cover more than 300,000 UAW workers and 500,000 retirees and spouses. [SEP] GM, the world's largest automaker, has 115,000 active UAW workers and 340,000 retirees and spouses.",0
"[CLS] The most recent was in 1998, when Dr Barnett Slepian was killed in his home in Amherst, New York. [SEP] The most recent killing was in 1998, when Dr. Barnett Slepian was shot and killed in his home in Amherst, N.Y.",1
