Source,Summary
"[CLS] The Dow Jones industrial average .DJI added 47.9 points, or 0.52 percent, to 9,174.35. [SEP] The Dow Jones industrial average .DJI ended up 64.64 points, or 0.71 percent, at 9,191.09, according to the latest available data.",1
[CLS] Six Democrats are vying to succeed Jacques and have qualified for the Feb. 3 primary ballot. [SEP] Six Democrats and two Republicans are running for her seat and have qualified for the Feb. 3 primary ballot.,1
[CLS] RJR spends an estimated $30 million annually on NASCAR. [SEP] NASCAR will get an estimated $75 million a year in cash and promotional concessions.,0
"[CLS] The Dow Jones Industrial Average held on to small gains, up 19.96 to 9,092.91, while the S&P 500 index shed 0.39 to 981.25. [SEP] The Dow Jones industrial average was up 17 points to 9,090, while the Nasdaq composite index fell 10 points to 1,601.",0
[CLS] The minister said police had identified the bodies of seven of the 14-member cell believed to have carried out the five almost simultaneous attacks in Casablanca on Friday night. [SEP] He said police had identified the bodies of seven of the 14 bombers who launched five almost simultaneous raids Friday night.,1
"[CLS] About 10 percent of high school and 16 percent of elementary students must be proficient at math. [SEP] In math, 16 percent of elementary and middle school students and 9.6 percent of high school students must be proficient.",1
"[CLS] The tech-heavy Nasdaq composite index shot up 5.7 percent for the week. [SEP] The Nasdaq composite index advanced 20.59, or 1.3 percent, to 1,616.50, after gaining 5.7 percent last week.",0
"[CLS] Twenty percent of Latino students and 23 percent of black students performed at proficient or higher. [SEP] In math, 16 percent of elementary and middle school students and 9.6 percent of high school students must be proficient.",0
"[CLS] But the inadequate performance of students in various subgroups tagged the state as deficient under the federal No Child Left Behind act. [SEP] But the inadequate performance of students in various subgroups, such as race, pushed the state onto the needs-improvement list under the federal No Child Left Behind Act.",1
"[CLS] Druce will face murder charges, Conte said. [SEP] Conte said Druce will be charged with murder.",1
"[CLS] ""I am proud that I stood against Richard Nixon, not with him,"" Kerry said. [SEP] ""I marched in the streets against Richard Nixon and the Vietnam War,"" she said.",0
"[CLS] Blair took over the Labour Party when his predecessor John Smith died of a heart attack in 1994. [SEP] Mr Blair became Labour leader in 1994 after the then leader, John Smith, died of a heart attack.",1
[CLS] They certainly reveal a very close relationship between Boeing and senior Washington officials. [SEP] The e-mails reveal the close relationship between Boeing and the Air Force.,1
"[CLS] Revenues for ""The Hulk"" came in well below those of last month's Marvel Comics adaptation, ""X2: X-Men United,"" which grossed $85.6 million in its opening weekend. [SEP] The Hulk trailed last month's Marvel Comics adaptation, X2: X-Men United, which grossed $85.6-million in its opening weekend.",1
"[CLS] A spokesman said: ""Since November, we have co-operated fully with the police. [SEP] It added it had ""co-operated fully"" with police since November.",1
"[CLS] Both rebels and government forces have been accused of pillaging villages in Liberia's countryside despite the peace agreement. [SEP] Both rebels and government forces, including those loyald to Taylor, have been accused of pillaging villages in Liberia's countryside despite a peace deal.",1
"[CLS] The study, published Monday in the journal Molecular Brain Research, is likely to also apply to humans, its authors said. [SEP] The study, conducted on the brains of developing mice, was being published today in the journal Molecular Brain Research.",0
[CLS] The dollar was also helped by concerns about possible yen- selling intervention by Japanese authorities. [SEP] The dollar was helped on Friday by talk of yen-selling intervention by Japanese authorities on Thursday and Friday.,1
"[CLS] On Saturday, a 149mph serve against Agassi equalled Rusedski's world record. [SEP] On Saturday, Roddick equalled the world record with a 149 m.p.h. serve in beating Andre Agassi.",0
"[CLS] Smith, 59, is charged with fraud for allegedly filing false reports to FBI headquarters about Leung's reliability and with gross negligence for allegedly allowing her access to classified materials. [SEP] Smith, 59, is charged with filing false reports to FBI headquarters about Leung's reliability and allowing her access to classified materials.",1
[CLS] Negotiators said Friday they made good progress during their latest round of talks on creating a Central American Free Trade Agreement. [SEP] Negotiators said Friday they made progress during their latest round of free-trade negotiations between the United States and five Central American countries this week in Houston.,1
[CLS] Some analysts estimate sales of Xolair could reach $260 million by 2006 and $750 million by 2008. [SEP] Analysts estimate peak annual U.S. sales of Xolair will top $200 million.,0
"[CLS] At about 3 p.m. on Friday, a relative of Bondeson called police to report his apparent suicide. [SEP] Two hours later, at 3:22 p.m., a relative contacted police to report a suicide.",1
"[CLS] The Satellite's 17-inch panel offers a maximum resolution of 1,440 by 900 pixels, Toshiba said. [SEP] The new P25-S507 sports a 17-inch display with a resolution of 1,440 pixels by 900 pixels the same as Apples PowerBook.",0
"[CLS] Easynews Inc. was subpoenaed late last week by the FBI, which was seeking account information related to the uploading of the virus to the ISP's Usenet news group server. [SEP] Easynews Inc. said Monday that it was cooperating with the FBI in trying to locate the person who uploaded the virus to a Usenet news group hosted by the ISP.",1
"[CLS] Later in the day, a standoff developed between French soldiers and a Hema battlewagon that attempted to pass the UN compound. [SEP] French soldiers later threatened to open fire on a Hema battlewagon that tried to pass near the UN compound.",1
"[CLS] Altria shares fell $1.23, or 2.8 percent, to $42.44 and were the Dow's biggest percent loser. [SEP] Its shares fell $9.61 to $50.26, ranking as the NYSE's most-active issue and its biggest percentage loser.",0
[CLS] Stocks had surged on Tuesday as economic reports pointed to a thriving housing market and an uptick in consumer confidence. [SEP] Wall Street enjoyed a hefty rally on Tuesday as economic reports pointed to a thriving housing market and an uptick in consumer confidence.,1
[CLS] The California Farm Bureau did not immediately return calls seeking comment. [SEP] The California Farm Bureau did not immediately have an official response to Tuesday's ruling.,1
"[CLS] Shares of Smithfield closed up $1.64, or 8.5 percent, at $20.85, on the New York Stock Exchange. [SEP] Shares of Smithfield rose $1.64 yesterday to close at $20.85, a rise of 8.5 per cent, on the New York Stock Exchange.",1
"[CLS] The farmers market reopened Saturday; at least 11 people remained hospitalized, three in critical condition. [SEP] At least 11 people remained hospitalized Saturday, three of them in critical condition.",0
"[CLS] For the second year in a row, rises in hospital costs accounted for much of the inflation, accounting for 51 percent of the overall cost increase. [SEP] For the second year in a row, rises in hospital costs dominated the increase, accounting for 51 percent of the overall cost spiral.",1
"[CLS] Earlier this month, Bremer called off a visit here, a move officials privately linked to U.S. uncertainty about the Kurdish issue. [SEP] Earlier this month, Mr. Bremer called off a visit, in a move that officials confided at the time was linked to uncertainty on the Kurdish situation.",1
"[CLS] AN inquest into the car crash that killed Princess Diana will be held January 6, the royal family's coroner announced overnight. [SEP] Inquests into the deaths of Diana, Princess of Wales and Dodi Fayed will be formally opened in the New Year, the Royal Family's coroner announced yesterday.",1
"[CLS] In the clash with police, Lt. Mothana Ali said about 1,000 demonstrators had gone to the station demanding jobs. [SEP] In Baghdad, police Lieut. Mothana Ali said about 1,000 demonstrators arrived at the station demanding jobs.",1
"[CLS] The Senate's proposal will need the support of the Democrat-led Assembly and Pataki to become law. [SEP] Even if the Senate approves the proposals, they would require the support of the Democrat-led Assembly and Gov. George Pataki to become law.",0
"[CLS] In July, EMC agreed to acquire Legato Systems (Nasdaq: LGTO) for about $1.2 billion. [SEP] In July, the Hopkinton, Mass., company agreed to buy Legato Systems of Mountain View for $1.3 billion.",1
"[CLS] Shares closed on NASDAQ just below their 52-week high, at $32.17, up $1.54. [SEP] Trading of EchoStar's stock closed Tuesday at a 52-week high of $32.17, up $1.54.",0
"[CLS] Plofsky said the commission won't investigate because the three-year statute of limitations has expired. [SEP] The panel will not begin a formal investigation because the statute of limitations has expired, Plofsky said.",1
"[CLS] Ximian brings Novell unparalleled expertise, strengthening our ability to work with [our] customers and leverage open source initiatives more constructively."" [SEP] ""Ximian brings Novell unparalleled Linux expertise . . . [and strengthens] our ability to work with and leverage open source initiatives more constructively.""",1
"[CLS] The report released Monday simply says, This report does not attempt to address the complexities of this issue. [SEP] The document stated: ""This report does not attempt to address the complexities of this issue.""",1
[CLS] Dealers said the single currency's downward momentum against the dollar could pick up speed if it broke below $1.15. [SEP] Dealers said the euro's downward momentum may pick up speed should it break below $1.15.,1
"[CLS] Inamed shares closed down nearly 12 percent on Nasdaq, where it was one of the top percentage losers. [SEP] Inamed shares dropped as much as about 16 percent on Nasdaq, where it was one of the top percentage losers.",1
"[CLS] The results appear in the January issue of Cancer, an American Cancer Society journal, being published online today. [SEP] The results appear in the January issue of Cancer, an American Cancer Society (news - web sites) journal, being published online Monday.",1
"[CLS] The greenback scored beefy gains against the euro, yen and Swiss franc despite weaker-than-expected September U.S. retail sales figures. [SEP] The dollar gained against the euro, yen and Swiss franc after September U.S. retail sales figures came in slightly weaker than consensus forecasts.",1
[CLS] SEA 05D is the Naval Sea Systems Command’s technical authority for surface ship design and engineering. [SEP] The Future Concepts and Surface Ship Design Group is the Naval Sea Systems Command’s technical authority for all surface ship design and engineering.,1
"[CLS] The agreement between architect Daniel Libeskind and representatives of developer Larry Silverstein gives architect David Childs the lead role in developing the ""Freedom Tower."" [SEP] The collaboration gives architect David Childs, who has done extensive work with Silverstein, the lead role in developing the tower, which is to be the world's tallest.",0
"[CLS] Treatment guidelines, many written by medical-specialty organizations, recommend approaches to many ailments, such as painkillers and exercise for arthritis. [SEP] Treatment guidelines, many written by medical specialty organizations, outline recommended approaches to many common ailments, ranging from painkillers and exercise for arthritis to surgery for breast cancer.",1
"[CLS] Investigators uncovered a 4-inch bone fragment from beneath the concrete slab Thursday, but it turned out to be an animal bone, authorities said. [SEP] Investigators uncovered a 4-inch bone fragment Thursday night, but authorities said it was from an animal.",1
[CLS] The high court will hear arguments Wednesday on whether companies can be sued under the ADA for refusing to rehire rehabilitated drug users. [SEP] The U.S. Supreme Court will hear arguments on Wednesday on whether companies can be sued under the Americans with Disabilities Act for refusing to rehire rehabilitated drug users.,1
"[CLS] Beagle 2 has no propulsion system of its own; it is ""in the hands of Mr Newton now"", as an astronaut once put it. [SEP] It is ""in the hands of Mr Newton"" as a US space agency (Nasa) astronaut once put it.",0
"[CLS] The Nasdaq composite index rose 15.82, or 0.9 percent, to 1,861.52. [SEP] The technology-laced Nasdaq Composite Index .IXIC was up 17.48 points, or 0.95 percent, at 1,863.18.",1
"[CLS] ""It's a huge black eye,"" said New York Times Company chairman Arthur Sulzberger. [SEP] ""It's a huge black eye,"" said publisher Arthur Ochs Sulzberger Jr., whose family has controlled the paper since 1896.",0
"[CLS] The company will be able to start recording profits from HPS immediately, Perot Systems spokeswoman Mindy Brown said. [SEP] The company will begin adding to Perot Systems' profits immediately, the company said.",1
"[CLS] Former chief financial officer Franklyn M. Bergonzi pleaded guilty to one count of conspiracy on June 5 and agreed to cooperate with prosecutors. [SEP] Last week, former chief financial officer Franklyn Bergonzi pleaded guilty to one count of conspiracy and agreed to cooperate with the government's investigation.",1
"[CLS] The New York Mets then selected outfielder Lastings Milledge from Lakewood Ranch High School in Florida. [SEP] The Mets took Lastings Milledge, an outfielder from Florida, with the 12th pick.",1
"[CLS] Four versions of Windows operating systems are targeted: Windows NT, Windows 2000, Windows XP and Windows Server 2003. [SEP] The new worm affects these Windows systems: 2000, XP, NT 4.0 and Server 2003.",1
"[CLS] The second company, temporarily dubbed ``InternationalCo.'', includes 19 international power and pipeline holdings. [SEP] The second company, to be called Prisma Energy International Inc., includes 19 international power and pipeline holdings.",1
[CLS] Iraqi doctors who treated former prisoner of war Jessica Lynch dismissed on Friday claims made in her biography that she was raped by her Iraqi captors. [SEP] Former prisoner of war Pfc. Jessica Lynch is winning admiration in her hometown all over again for the courage to reveal she was raped by her Iraqi captors.,0
"[CLS] Peterson, 30, was arrested in La Jolla April 18 after the two bodies were identified through DNA tests. [SEP] Peterson was arrested near Torrey Pines Golf Course in La Jolla on April 18, the same the day the bodies were identified through DNA testing.",1
[CLS] A view of the devastation left behind when a man drove his car through a crowded farmers market in Santa Monica on Wednesday. [SEP] The body of a victim lies under a yellow tarp in front of a car that plowed through a crowded farmers market in Santa Monica.,0
"[CLS] Marjorie Scardino, the chief executive, said: ""We have one headline. [SEP] Pearson, led by Marjorie Scardino, the chief executive, publishes its interim results this week.",0
"[CLS] ""Senator Clinton should be ashamed of herself for playing politics with the important issue of homeland security funding,"" he said. [SEP] ""She should be ashamed of herself for playing politics with this important issue,"" said state budget division spokesman Andrew Rush.",1
"[CLS] The broader Standard & Poor's 500 Index .SPX edged down 9 points, or 0.98 percent, to 921. [SEP] The technology-laced Nasdaq Composite Index <.IXIC> shed 15 points, or 0.98 percent, to 1,492.",0
[CLS] Shinseki retires Wednesday after a 38-year career that included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia. [SEP] Shinseki's career included combat in Vietnam and head of U.S. peacekeeping efforts in Bosnia.,0
"[CLS] The unemployment rate rose a tenth of a percentage point to 6.1%, the highest level since July 1994. [SEP] The unemployment rate is predicted to have ticked up a percentage point to 6.1%.",0
"[CLS] The diocese reached a settlement in 2001 involving five priests and 26 plaintiffs for an undisclosed sum. [SEP] In 2001, the diocese reached a $15 million settlement involving five priests and 26 plaintiffs.",1
"[CLS] Meanwhile, the U.S. civilian administrator for Iraq, L. Paul Bremer, paid a two-hour visit to the northern cities of Erbil and Sulaimaniyah. [SEP] Elsewhere in the north, the American administrator for Iraq, L. Paul Bremer III, paid a brief, low-profile visit to the cities of Erbil and Suleimaniya.",1
"[CLS] Pappas said he wouldn't hesitate about asking Graham to substitute. [SEP] Pappas, the teacher, said he wouldn't hesitate having Graham as a substitute.",1
"[CLS] Unemployment across the state fell a half of a percentage point last month to 6.1 percent from August's mark of 6.6 percent. [SEP] The unemployment rate in San Joaquin County dipped last month to 8.5 percent, down nearly a full percentage point from August.",0
"[CLS] And of those, 149, or 55%, ""claimed to treat, prevent, diagnose or cure specific diseases."" [SEP] And of those, 55 percent, or 149, claimed to treat, prevent, diagnose or cure specific diseases -- despite the regulations prohibiting that kind of statement.",0
[CLS] It features a 4K color screen and 40-tone polyphonic sound with exchangeable Style-Up front panels. [SEP] The Z200 features a color screen and 40-tone polyphonic sounds.,0
"[CLS] ""We put a lot of effort and energy into improving our patching process, probably later than we should have and now we're just gaining incredible speed. [SEP] ""We've put a lot of effort and energy into improving our patching progress, probably later than we should have.",0
"[CLS] The court then stayed that injunction, pending an appeal by the Canadian company. [SEP] The injunction was immediately stayed pending an appeal to the Federal Circuit Court of Appeals in Washington.",0
"[CLS] The survey also found that executives who feel that current economic conditions have improved rose to 35 per cent from 15 per cent last quarter. [SEP] The survey also found that more executives feel that current economic conditions have improved, at 35 per cent compared to 15 per cent in the first quarter.",1
"[CLS] But in Palestine, her rural neighbourhood 225 miles west of Washington, residents had nothing but praise for Pte Lynch. [SEP] In Palestine, a rural neighborhood 225 miles west of Washington, residents had effusive praise for Lynch.",1
"[CLS] The cards are issued by Mexico's consulates to its citizens living abroad and show the date of birth, a current photograph and the address of the card holder. [SEP] The card is issued by Mexico's consulates to its citizens living abroad and shows the date of birth, a current photograph and the address of the cardholder.",1
"[CLS] Despite such optimism, Taiwan's SARS crisis threatened to whirl out of control this month. [SEP] Despite such optimism, Taiwan's SARS crisis threatened to whirl out of control in the last week of May.",1
"[CLS] One, Capt. Doug McDonald, remained hospitalized in critical condition on Thursday. [SEP] Her 20-year-old sister, Allyson, was severely burned and remained hospitalized in critical condition.",0
[CLS] McKnight's lawyers say there is no proof her cocaine use caused the child's death. [SEP] McKnight's lawyers said she had no intention of harming the child.,0
[CLS] But the company said that its competitors simply were trying to hinder MCI's emergence from bankruptcy. [SEP] But the company said over the weekend that its competitors were simply trying to throw up roadblocks to MCIs emergence from bankruptcy.,1
[CLS] The University of Michigan released today a new admissions policy after the U.S. Supreme Court struck down in June the way it previously admitted undergraduates. [SEP] The University of Michigan plans to release a new undergraduate admissions policy Thursday after its acceptance requirements were rejected by the U.S. Supreme Court in June.,1
"[CLS] Bush plans to meet with Israeli Prime Minister Ariel Sharon and the new Palestinian prime minister, Mahmoud Abbas, in the Jordanian port of Aqaba on Wednesday. [SEP] On Wednesday next week, Mr Bush will meet Israeli Prime Minister Ariel Sharon and new Palestinian leader Mahmoud Abbas in Aqaba, Jordan.",1
[CLS] The new orders index rose to 52.2 percent from 51.9 percent in May. [SEP] The New Orders Index rose by 0.3 percentage points from 51.9 percent in May to 52.2 percent in June.,1
[CLS] The Toronto Stock Exchange opened on time and slightly lower. [SEP] The Toronto Stock Exchange said it will be business as usual on Friday morning.,0
"[CLS] ""Whatever has happened to you by way of punishment is certainly more than enough,"" Covello told the 49-year-old, whose family, friends and supporters filled half the courtroom. [SEP] ""What has happened to you, sir, by way of punishment, is certainly more than enough,"" Covello said.",0
[CLS] The company's shares fell 3.6 percent to close at $66.89 on the Nasdaq. [SEP] Shares of Express Scripts ESRX.O fell about 4 percent to $66.73 on the Nasdaq in late morning trade.,0
"[CLS] Aquila is short of cash, and Avon bondholders at one point feared it may default on interest payments. [SEP] Avon bondholders have no recourse to Midlands's assets and at one point feared Aquila would default on interest payments.",1
"[CLS] The San Jose-based company posted a net income of $64.2 million, or 27 cents per share, in the quarter ended May 30. [SEP] That was up from the year-ago quarter, when the company earned $54.3 million, or 22 cents a share.",0
"[CLS] About 1,557 genes on chromosome 6 are thought to be functional. [SEP] The remaining 1,557 genes are believed to be all functional.",1
"[CLS] From July 1, 2002, to June 30, 2003, the organization said it spent $114.3 million but took in only $39.5 million. [SEP] Between July 1, 2002 and June 30, 2003, the Red Cross spent $114 million on disaster relief, while taking in only $39.5 million.",1
"[CLS] ""Qualcomm has enjoyed many years of selling...against little or no competition,"" Hubach said in the statement. [SEP] ""Qualcomm has enjoyed many years of selling CDMA chips against little or no competition,"" said TI General Counsel Joseph Hubach.",1
"[CLS] ""I had no direct interest and Craxi begged me to intervene because he believed the operation damaged the state,"" he told a packed courtroom during a 45-minute address. [SEP] ""I had no direct interest, and Craxi begged me to intervene because he believed that the operation damaged the state,"" Mr. Berlusconi said.",0
"[CLS] Typhoon Maemi later moved out over the Sea of Japan, where it weakened considerably, the meteorology department said. [SEP] Typhoon Maemi was on Saturday night moving over the Sea of Japan, where it had weakened considerably, the meteorology department said.",1
"[CLS] It will also help reform the Royal Solomon Islands Police, strengthen the courts and prisons system and protect key institutions such as the Finance Ministry from intimidation. [SEP] The intervention force will confiscate weapons, reform the police, strengthen the courts and prison system and protect key institutions such as the Finance Ministry.",0
"[CLS] Niels told an interviewer in 1999 he thought the Old Man would outlive him by many years. [SEP] In 1999, two years before his death, Mr. Nielsen told an interviewer that he thought the rock face would outlive him by many years.",0
"[CLS] The Institute for Supply Management said its index of non-manufacturing activity rose to 50.7 from 47.9 in March. [SEP] The Institute for Supply Management said its index of non-manufacturing activity rose to 50.7, bouncing back from a one-month contraction in March at 47.9.",1
[CLS] They used discarded skin from consenting patients who had undergone surgery and exposed it to UVA light at intensities similar to that of sunlight. [SEP] Sanders and colleagues at RAFT exposed skin samples removed from consenting patients during surgery to UVA light at intensities similar to that of sunlight.,1
"[CLS] He made the same decree in June 2002, but that measure was limited to the southern city of Arequipa amid fatal protests against the privatization of two power firms. [SEP] That measure was limited to the city of Arequipa amid protests, that killed three people, against the sale of two power firms.",0
"[CLS] Mr. Heatley, who suffered a broken jaw and torn knee ligaments, faces several charges. [SEP] Heatley underwent surgery Saturday for a broken jaw and an MRI found two torn ligaments in his right knee.",0
"[CLS] ""Fewer than 10"" FBI offices have conducted investigations involving visits to mosques, the Justice Department said. [SEP] In addition, the Justice Department said that the FBI has conducted ''fewer than 10'' investigations involving visits to mosques.",1
"[CLS] Miss Stewart is being prosecuted not because of who she is but what she did,"" Mr Comey continued. [SEP] ""Martha Stewart is being prosecuted not because of who she is but because of what she did,"" he said.",1
"[CLS] Police and officials said about 200 people were rescued by fishing boats or managed to struggle to shore. [SEP] About 200 people were rescued by fishing boats or managed to reach shore, police and officials said.",1
"[CLS] Based on a separate survey of households, the unemployment rate fell in August to 6.1 percent from 6.2 percent. [SEP] Labor Department analysts discounted a slight improvement in the national unemployment rate, which fell in August to 6.1 percent from 6.2 percent.",0
"[CLS] His daughter, Nina Axelrod, told The Associated Press that he died in his sleep, apparently of heart failure. [SEP] Axelrod died in his sleep of heart failure, said his daughter, Nina Axelrod.",1
"[CLS] In Nigeria alone, the report said, as many as 1 million women may be living with the condition. [SEP] In Nigeria alone, the report estimated that between 100,000 and 1 million girls and women are suffering from the condition.",1
"[CLS] Auditors acknowledged the auditors did not look at priests' personnel files. [SEP] The auditors, for example, did not have access to church personnel files.",1
"[CLS] The arrests came two days after Ken Livingstone, the London Mayor, claimed police and security services had foiled four terrorist attacks on the capital. [SEP] London Mayor Ken Livingstone announced over the weekend that police and security services had foiled four terrorist attacks on the capital.",1
"[CLS] ""They are trying to turn him into a martyr,"" said Vicki Saporta, president of the National Abortion Federation, which tracks abortion-related violence. [SEP] ""We need to take these threats seriously,"" said Vicki Saporta, president of the National Abortion Federation.",0
"[CLS] Jack Ferry, company spokesman, said a search is ongoing but would not comment on the status. [SEP] Company spokesman Jack Ferry said a search is ongoing but declined comment on its status.",1
"[CLS] Just five months ago, Dean committed to accepting taxpayer money and vowed to attack any Democrat who didnt. [SEP] Just five months ago, Dean committed to accepting taxpayer money and the spending limits that come with it and vowed to attack any Democrat who didnt.",0
[CLS] This left the Eurotop 300 benchmark about six points off its highest level since January 17 -- hit earlier in the session. [SEP] The left the Eurotop 300 benchmark trading just short of its highest level since January 17 -- hit earlier in the session.,1
"[CLS] According to the affidavit, Al-Amoudi made at least 10 trips to Libya using two American and one Yemeni passport. [SEP] The affidavit said Mr. al-Amoudi made at least 10 trips to Libya using one Yemeni and two U.S. passports.",1
"[CLS] Officials said it will take lengthy testing to determine if all anthrax spores have been killed. [SEP] Still, officials said it will take several more months of testing to determine whether the anthrax spores have been successfully killed.",1
"[CLS] Another million barrels, bought by Spanish refiner Cepsa SA, was to be loaded onto a Spanish tanker, Sandra Tapias. [SEP] A Spanish tanker, Sandra Tapias, was to be loaded with another million barrels, bought by Spanish refiner Cepsa SA, in the afternoon.",1
"[CLS] O'Donnell wrote in her autobiography, ""Find Me,"" that she was ""an abused child."" [SEP] In her autobiography, ""Find Me,"" O'Donnell wrote, ""I was an abused kid.",1
[CLS] State Education Commissioner Kent King said Wednesday that the scores on the Missouri Assessment Program tests disappointed him. [SEP] Missouri Education Commissioner Kent King said he was disappointed by the scores.,1
"[CLS] The Department of Foreign Affairs and Trade yesterday warned Australians to defer all nonessential travel to Indonesia because of reports of planned terrorist attacks. [SEP] The Department of Foreign Affairs yesterday updated its travel warning on Indonesia, recommending all non-essential travel be deferred because of concerns that more terrorist attacks were planned.",1
"[CLS] The Institute for Supply Management said its manufacturing index was 49.4 percent last month, up from 45.4 in April. [SEP] The Institute for Supply Management's manufacturing index rose to 49.4 in May from 45.4 in April, the biggest monthly gain since December.",0
"[CLS] Synthes-Stratec's cash payment for Mathys would be financed with cash on hand plus bank borrowings being arranged by Credit Suisse First Boston. [SEP] Synthes-Stratec's cash payment for Mathys will be made up of money on hand, plus bank borrowings arranged by Credit Suisse First Boston.",1
[CLS] The United States only agreed to let the agency back into Iraq after repeated warnings by IAEA chief Mohamed ElBaradei. [SEP] Washington only agreed to let the U.N. mission into Iraq after repeated warnings by IAEA chief Mohamed ElBaradei.,1
"[CLS] Operating revenue fell 4.5 percent to $2.3 billion from a year earlier. [SEP] Operating revenues were down about 1 percent to $4.55 billion, from $4.59 billion.",1
"[CLS] At midday Monday, the 10-year note US10YT=RR had slipped 12/32 in price giving a yield of 3.16 percent from 3.12 percent. [SEP] Further out the curve, the benchmark 10-year note US10YT=RR shed 25/32 in price, taking its yield to 3.26 percent from 3.17 percent.",0
"[CLS] ConAgra stock closed Monday on the New York Stock Exchange at $21.63 a share, down 11 cents. [SEP] ConAgra shares closed Monday at $21.63 a share, down 11 cents, on the New York Stock Exchange.",1
[CLS] The ELF has claimed responsibility for a slew of arson attacks against commercial entities that members say threaten or damage the environment. [SEP] The underground group has claimed responsibility for a series of arsons against commercial entities that members say damage the environment.,1
[CLS] The unusual decision to declassify an intelligence report came in an attempt to quiet a growing controversy over Mr Bush's allegations about Iraq's weapons programs. [SEP] The unusual decision to declassify a major intelligence report was a bid by the White House to quiet a growing controversy over Bush's allegations about Iraq's weapons programs.,1
"[CLS] To put it very simply, Antetonitrus is Brontosaurus's older brother, hence the name. [SEP] Antetonitrus was brontosaurus' older brother, hence the name.",1
"[CLS] Earlier this year, the company announced a restatement of its 2002, 2001 and 2000 financial results. [SEP] Earlier this year, the company said it would restate its 2000, 2001 and 2002 financial results.",1
"[CLS] Attorney John Barnett, who represents Morse, showed photos of a scratch on Morse's neck and the officer's bloody ear. [SEP] After Jackson testified he never touched the officers during the struggle on the ground, Barnett showed photos of a scratch on Morse's neck and the officer's bloody ear.",0
"[CLS] Wal-Mart, the nation's largest private employer, has expanded its anti-discrimination policy to protect gay and lesbian employees, company officials said Tuesday. [SEP] Wal-Mart Stores Inc., the nation's largest private employer, will now include gays and lesbians in its anti-discrimination policy, company officials said Wednesday.",1
"[CLS] Michael Hill, a Sun reporter who is a member of the Washington-Baltimore Newspaper Guild's bargaining committee, estimated meetings to last late Sunday. [SEP] ""We hope it's symbolic,"" said Michael Hill, a Sun reporter and member of the guild's bargaining committee.",0
[CLS] There were conflicting reports about the number of casualties yesterday. [SEP] There were sharply conflicting reports tonight on the death toll.,1
"[CLS] Ross Garber, Rowland's lawyer, said Tuesday he would attend the meeting and would ask to speak on the issue. [SEP] Ross Garber, Rowland's legal counsel, said the governor would have no comment on the condo deal.",0
"[CLS] Spot gold was quoted at $367.90/368.60 an ounce at 1000 GMT, having marched up to $369.50 -- a level not seen since February 10. [SEP] Spot gold was quoted at $358.65/359.15 an ounce at 0500 GMT, having darted as high as $359.25 -- a level not seen since February 25.",0
"[CLS] South Africa has the world's highest caseload with 4.7 million people infected with HIV or AIDS. [SEP] With 4.7 million people infected with HIV or AIDS, South Africa has the world's highest AIDS caseload.",1
[CLS] The decision unnerved voting officials who already have been warning that they have barely enough time to organize the election before the balloting is scheduled to begin. [SEP] The decision unnerved voting officials who already have been warning they have barely enough time to organize the election.,1
"[CLS] As Samudra sat down to hear the indictment, he looked over to his nine lawyers and shouted ``God is Great'' three times. [SEP] As he sat down to hear the indictment, Samudra looked over to his nine lawyers and shouted ""Takbir!"", or ""Proclaim!"", a religious rallying cry.",1
"[CLS] The military said it had killed 12 rebels and captured nine in the campaign so far, for the loss of six soldiers wounded. [SEP] The military said it had killed 16 rebels and captured nine in the campaign so far, with one soldier killed and six wounded.",0
"[CLS] Three-year-old Jaryd Atadero vanished on Oct. 2, 1999 while on a hiking trip with a church group. [SEP] He was on a hiking trip that day with a church group.",0
"[CLS] Klarman was arrested by FBI agents in the Hamptons, an exclusive summer resort enclave east of New York City. [SEP] Klarman was arrested by FBI agents Monday morning at his home in New York.",0
"[CLS] Dr. Greg Robinson -- an AIDS patient -- left Health Canada's advisory committee because of inconsistencies in pot access. [SEP] Greg Robinson, a doctor who has AIDS, resigned from Health Canada's advisory committee because of what he described as inconsistencies in the access program.",1
"[CLS] Spansion products are to be available from both AMD and Fujitsu, AMD said. [SEP] Spansion Flash memory solutions are available worldwide from AMD and Fujitsu.",1
[CLS] Revenue in the most-recent quarter rose 5.4 percent to $45.9 billion. [SEP] Revenue rose 5.4 percent to $45.9 billion from $43.6 billion a year ago.,0
"[CLS] In 2001, President Bush named Kathy Gregg to the Student Loan Marketing Association board of directors. [SEP] In 2001, President Bush named her to the Student Loan Marketing Association, the largest U.S. lender for students.",0
"[CLS] In Montana, tensions were high yesterday morning as officials prepared for what one official called an ""ugly"" forecast: more dry lightning and windstorms. [SEP] In Montana, tension was high Friday morning as officials prepared for what one official called an ``ugly'' forecast: more dry lightning and wind storms.",1
"[CLS] With these assets, Funny Cide has a solid chance to become the first Triple Crown winner since Affirmed in 1978. [SEP] Funny Cide is looking to become horse racing's first Triple Crown winner in a generation.",0
"[CLS] The presiding bishop of the Episcopal Church, Frank T. Griswold III, declined, through a spokesman, to comment on the development Saturday. [SEP] The presiding bishop of the Episcopal church, Frank Griswold, declined to comment on Saturday's development.",1
"[CLS] Cubs manager Dusty Baker sees his slugger struggling. [SEP] ""Tonight he was an offensive catcher,"" Cubs manager Dusty Baker said.",0
