Source,Summary
[CLS] Both strain 121 and Pyrolobus belong to a branch on the tree of life known as the archaea. [SEP] Both Strain 121 and Pyrolobus fumarii are members of the unusual life domain known as Archaea.,1
"[CLS] That compares with a profit of $1 million, or breakeven, on $1.39 billion in revenue during the same period last year. [SEP] Total revenue for the second quarter was $1.48 billion, up 7% from $1.39 billion in the same period last year.",0
[CLS] The bodies of 17 undocumented immigrants who suffocated in a stifling trailer were discovered yesterday at a south Texas truck stop where smugglers had abandoned them. [SEP] The bodies of 18 illegal Mexican immigrants who died from suffocation and heat exhaustion were discovered on Wednesday in a packed tractor trailer abandoned at a rest stop.,1
[CLS] The man accused of using fake grenades to commandeer a Cuban plane that landed in Key West in April was sentenced Friday to 20 years in prison. [SEP] A Cuban architect was sentenced to 20 years in prison Friday for using two fake grenades to hijack a passenger plane from Cuba to Florida in April.,1
"[CLS] Billy Hodge, 11, is engrossed with the Harry Potter series books. [SEP] Indeed, the Harry Potter series stands in a class by itself.",0
"[CLS] During her two days of meetings, Rocca will not meet the rebels since they are banned by the United States as a ""terrorist organisation"". [SEP] During her two-day visit, Rocca will not meet the rebels since the United States has banned them as a ""terrorist organisation"".",1
"[CLS] They also said the rule will make the nation's electrical system more reliable -- a high-profile issue after last week's massive power blackout. [SEP] They also said the rule will improve the reliability of the nation's electrical system, which is needed after last week's massive power blackout.",1
"[CLS] The scientists wanted to pick the minds of the Buddhist scholars about how best to use technology such as brain imaging to study consciousness. [SEP] The scientists, not surprisingly, wanted to pick the minds of the Buddhist scholars about how they meditate.",0
"[CLS] Analyst Mike King of Banc of America Securities downgraded Genentech on Monday to a ""sell"" before the company released its statement on the colon-cancer research. [SEP] Indeed, analyst Mike King of Banc of America Securities downgraded Genentech yesterday to a ""sell"" before the company released its colon cancer news.",1
"[CLS] Gehring waived extradition Monday during a hearing in San Jose, and authorities said they expected him back in New Hampshire on Tuesday. [SEP] Gehring waived extradition Monday during a hearing in Santa Clara County Superior Court in San Jose and was expected Tuesday in New Hampshire.",1
"[CLS] From Justin to Kelly, a romance starring American Idol winner Kelly Clarkson and runnerup Justin Guarini, opened at No. 11 with $2.9-million. [SEP] ""From Justin to Kelly,"" a romance starring ""American Idol"" winner Kelly Clarkson and runner-up Justin Guarini, bombed with just $2.9 million, opening at No. 11.",1
"[CLS] Those who only had surgery lived an average of 46 months. [SEP] For those who got surgery alone, median survival was 41 months.",1
"[CLS] Shares of Coke were down 49 cents, or 1.1 percent, at $43.52 in early trading Friday on the New York Stock Exchange. [SEP] In late morning trading, Coke shares were down 2 cents at $43.99 on the New York Stock Exchange.",1
[CLS] Congo's many-sided war began in 1998 when Uganda and Rwanda invaded to back rebels fighting to topple the government in Kinshasa. [SEP] The Democratic Republic of Congo's war began in 1998 when Uganda and Rwanda invaded together to back rebels trying to topple Kinshasa.,1
"[CLS] The service is deploying Cisco's BTS 10200 Softswitch cable modem termination system and MGXR 8850 voice gateway products. [SEP] This solution includes the BTS 10200 soft switch, uBR7246VXR cable modem termination system and MGX 8850 voice gateway products.",1
[CLS] Two area lawmakers said Democrats might entice some Republicans to support a tax hike. [SEP] Two Inland Valley lawmakers revealed it might be possible for Democrats to entice some Republicans to support a tax hike.,1
"[CLS] Microsoft favors setting up ""independent e-mail trust authorities to establish and maintain commercial email guidelines, certify senders who follow the guidelines, and resolve customer disputes."" [SEP] Gates says he wants to see ""independent e-mail trust authorities"" who ""establish and maintain commercial email guidelines, certify senders who follow the guidelines, and resolve customer disputes.""",1
"[CLS] Dotson, 21, admitted to FBI agents that he shot Dennehy in the head ""because Patrick had tried to shoot him,"" according to an arrest warrant released yesterday. [SEP] According to an arrest warrant released Tuesday, Dotson admitted to FBI agents that he shot Dennehy in the head ""because Patrick had tried to shoot him.""",1
[CLS] Other recall suits are pending in federal court. [SEP] There are three suits challenging the recall still pending in federal court.,1
"[CLS] In 2001, 8.4 per cent of six-year-olds and 15 per cent of 15-year-olds were obese. [SEP] One in seven 15-year-olds and nearly one in 10 six-year-olds are obese.",0
"[CLS] The April decline was the biggest since October, 2001. [SEP] Energy prices dropped by 8.6 percent, the biggest decline since July 1986.",0
"[CLS] Three retailers Dillards Inc., Kohls Department Stores and Nordstrom Inc. got Fs. [SEP] Three retailers _ Dillard's Inc., Kohl's Department Stores and Nordstrom Inc. _ got Fs.",1
"[CLS] Some psychiatrists, Dr. Lieberman among them, noted that other studies of S.S.R.I.'s in children had also failed to find large differences in effectiveness between the drugs and placebos. [SEP] Lieberman and other psychiatrists noted that other studies of SSRIs in children also have failed to find large differences in effectiveness between the drugs and placebos.",1
"[CLS] Earlier Friday, Taiwan reported 55 new cases but no new deaths. [SEP] Yesterday, Taiwan reported 65 new cases, its biggest one-day increase yet.",0
"[CLS] When asked where the weapons were, Rice said: ''This is a program that was built for concealment. [SEP] ""The fact is, this was a program that was built for concealment.",0
[CLS] He allowed two runs in seven innings and struck out six. [SEP] Zambrano pitched seven innings and allowed two runs on five hits and four walks.,0
"[CLS] Attackers detonated a second roadside bomb later Sunday as a U.S. convoy was traveling near Fallujah, killing an American soldier and wounding three others. [SEP] Attackers detonated a second roadside bomb later yesterday as a U.S. convoy was travelling near Falluja, just west of Baghdad, killing an U.S. soldier and wounding three others.",1
[CLS] Prairie dogs sold as exotic pets are believed to have been infected in an Illinois pet shop by a Gambian giant rat imported from Africa. [SEP] Prairie dogs are believed to have become infected in a pet shop through a Gambian rat imported from Africa.,1
[CLS] Wall Street was also waiting for aluminum maker Alcoa Inc. AA.N to report earnings after the close. [SEP] Wall Street was also waiting for aluminum maker Alcoa Inc. (nyse: PEP - news - people) to report earnings after the close.,1
"[CLS] US troops encountered fire from rocket-propelled grenades, mortars, and small arms coming from bunkers and buildings. [SEP] The U.S. troops encountered fire from rocket propelled grenades, mortars and small arms originating from bunkers as well as within and atop surrounding buildings.",1
"[CLS] But he added: ""You can't win elections by looking in the rearview mirror."" [SEP] ""You can't win elections by looking through the rear view mirror,"" he said.",1
[CLS] Boeing's board is also expected to decide at its December meeting whether to offer the airplane for sale to airlines. [SEP] It is widely expected to give Bair formal approval to offer the plane for sale to airlines.,0
"[CLS] Pratt &Whitney had said that 75 per cent of the engine equipment would be outsourced to Europe, with final assembly in Germany. [SEP] Pratt & Whitney had said that if it won the contract 75 per cent of the engine equipment would be outsourced to European suppliers, with final assembly in Germany.",0
[CLS] Estonia's place in the European mainstream and safeguard its independence regained in 1991. [SEP] Estonia was forcibly incorporated in the Soviet Union in 1940 and regained its independence only in 1991.,0
"[CLS] Initial reports indicated the shots had been fired from inside a mosque. [SEP] According to Central Command's initial reports, the attackers fired from a mosque in the city.",1
"[CLS] Air Transport Association spokeswoman Diana Cronan said that travel was down in May through July and that she also expected it to be off over Labor Day. [SEP] ATA spokeswoman Diana Cronan said travel was down in May through July, and she also expects it to be down some over Labor Day.",1
"[CLS] It added that unless the problems are fixed, ""the scene is set for another accident."" [SEP] Without reform, ""the scene is set for another accident"", the report warned.",1
[CLS] The American Film Institute recently named her the top female screen legend. [SEP] In 1999 the American Film Institute named Hepburn as the 20th century's greatest screen actress.,1
"[CLS] Where long-lines used to catch 10 fish per 100 hooks in past decades, they are now lucky to catch one, the study found. [SEP] ""Whereas long lines used to catch 10 fish per 100 hooks, now they are lucky to catch one,"" Myers said.",1
"[CLS] The equivalent of 75,000 55-gallon barrels of waste thought to contain transuranic waste are stored underground at Hanford. [SEP] The equivalent of 75,000 55-gallon barrels of transuranic and low-level radioactive waste, some of it mixed with hazardous chemicals, is buried at Hanford.",0
[CLS] BOCHK chief executive Liu Jinbao was transferred abruptly to Beijing last month. [SEP] He was chief executive of BOCHK until he was suddenly recalled to Beijing last month.,1
"[CLS] D'Cunha said, from a science standpoint, Toronto's last case was April 19, so the all-clear day was actually yesterday. [SEP] He said, from a science standpoint, the city's last case was April 19, so the all clear day was actually yesterday.",1
"[CLS] Community college students will see their tuition rise by $300 to $2,800 or 12 percent. [SEP] Tuition at the six two-year community colleges will leap by $300, to $2,800.",1
"[CLS] The agency will ""consider as timely any tax returns or payments due"" Aug. 15 if they are submitted by Aug. 22. [SEP] The agency said it would consider as timely any tax returns or payments due from Friday through Aug. 22 if they are completed by Aug. 22.",1
[CLS] David Brame fatally shot his wife and then himself on April 26 in a Gig Harbor shopping-mall parking lot. [SEP] David Brame shot his wife and then himself April 26 in a Gig Harbor parking lot as their two children sat in his car nearby.,0
[CLS] A discouraging outlook from General Electric Co. sent its share down 81 cents (U.S.) or 2.7 per cent to $29.32. [SEP] A discouraging outlook from GE sent the company's shares down 81 cents (U.S.) or 2.7 per cent to $29.32.,1
"[CLS] Under Mexican law, bounty hunting is considered a form of kidnapping. [SEP] Bounty hunting is illegal in Mexico, and the bounty hunter was charged with kidnapping.",1
[CLS] The state's House delegation currently consists of 17 Democrats and 15 Republicans. [SEP] Democrats hold a 17-15 edge in the state's U.S. House delegation.,1
"[CLS] Their leader, Abu Bakr al-Azdi, turned himself in in June; his deputy was killed in a recent shootout with Saudi forces. [SEP] Their leader, Abu Bakr al-Azdi, surrendered in June; his deputy was killed in a shoot-out with Saudi forces recently.",1
"[CLS] Fires in Spain's Extremadura region, which borders Portugal, have forced hundreds of people to evacuate their homes. [SEP] Fires in Spain's Extramadura region bordering Portugal, and Avila province forced hundreds of people to leave their homes.",1
"[CLS] They returned in 1999 after rebel raids on a neighboring Russian region and a series of deadly apartment-building bombings that were blamed on the rebels. [SEP] In 1999, troops returned after rebel raids on a neighbouring Russian region and a series of deadly apartment-house bombings in Russian cities that were blamed on the rebels.",1
"[CLS] With the Expose feature, all open windows shrink to fit on the screen but are still clear enough to identify. [SEP] With the Expose (ex-poh-SAY) feature, all the open windows on the desktop immediately shrink to fit on the screen but are still clear enough to identify.",1
"[CLS] ""We've become like total strangers,"" Klein quotes him as saying. [SEP] ""We've become like total strangers,"" John told a pal two days before his death.",1
"[CLS] The woman felt threatened and reported the incident to police, and around 2:30 p.m. Stackhouse was arrested. [SEP] The woman felt threatened and went to the magistrate's office, police said.",0
"[CLS] ""The European Union is basically absent,"" said Tito Barbini, regional minister for agriculture in Tuscany, Italy. [SEP] Tito Barbini, a regional minister for agriculture in Tuscany, Italy, criticized the absence Tuesday in Sacramento.",1
"[CLS] But while the prime minister's trial judders to a halt, his co-defendants in the same case are not protected. [SEP] While he is now spared that threat, his co-defendants in the same case are not protected.",1
"[CLS] Thirty-eight percent of patients surveyed in five urban clinics believed the myth that cancer spreads when exposed to air during surgery, according to a poll to be published Tuesday. [SEP] Thirty-eight percent of cancer patients in five urban clinics believed the myth that the disease spreads when exposed to air during surgery, according to a survey.",1
"[CLS] The 30-year bond US30YT=RR jumped 20/32, taking its yield to 4.14 percent from 4.18 percent. [SEP] The 30-year bond US30YT=RR dipped 14/32 for a yield of 4.26 percent from 4.23 percent.",0
[CLS] SAN Architect and AutoAdvice can be used by themselves or as extensions to the ControlCenter family of storage management applications. [SEP] SAN Architect and AutoAdvice can be used as stand-alone applications or as an extension to EMC's ControlCenter applications.,1
"[CLS] ""I would rather be talking about positive numbers than negative. [SEP] But I would rather be talking about high standards rather than low standards.""",1
"[CLS] Announced last week, Apple's iTunes Music Store has sold over 1 million songs in the first week, the company announced on Monday. [SEP] Apple Computer's new online music service sold more than 1 million songs during its first week of operation, the company said Monday.",1
[CLS] And they think the protein probably is involved in the spread of other forms of cancer. [SEP] They researchers say the research could be relevant to other forms of cancer.,0
"[CLS] He said it was not possible to rule out that the chemical was a cancer risk to humans. [SEP] However, it is not possible to say whether it may pose a cancer risk to humans.",1
"[CLS] On Monday, U.S. Army Pfc. Jessica Lynch was awarded the Bronze Star, Purple Heart and Prisoner of War medals at Walter Reed Army Medical Center. [SEP] Lynch, who returns to the hills of West Virigina Tuesday, also received the Purple Heart and Prisoner of War medals at Walter Reed Army Medical Center in Washington.",0
"[CLS] Levin's attorney, Bo Hitchcock, declined to comment Friday. [SEP] Hitchcock has declined to comment on the case, as has Levin.",0
"[CLS] With the exception of dancing, physical activity did not decrease the risk. [SEP] Dancing was the only physical activity associated with a lower risk of dementia.",1
[CLS] His birth on 4 May is revealed today in the journal Science. [SEP] The scientists' research is being published today in the journal Science (www.sciencemag.org).,0
"[CLS] U.S. Agriculture Secretary Ann Veneman, who announced Tuesdays ban, also said Washington would send a technical team to Canada to help. [SEP] U.S. Agriculture Secretary Ann Veneman, who announced yesterday's ban, also said Washington would send a technical team to Canada to assist in the Canadian situation.",1
[CLS] The review outlines the tariffs' impact on domestic steel industry and steel consumers halfway through the three-year program. [SEP] The ITC midpoint review of the tariffs outlines their impact so far on the domestic steel industry and steel consumers.,1
"[CLS] Ms. Kethley has said she also repeatedly denied his accusations. [SEP] Ms. Kethley, who has repeatedly denied any infidelity, has recounted a similar story.",0
"[CLS] We strongly disagree with Novell's position and view it as a desperate measure to curry favor with the Linux community. [SEP] McBride characterized Novell's move as ""a desperate measure to curry favor with the Linux community.""",0
[CLS] The ministers also intend to initiate plans for a national centre for disease control. [SEP] The health ministers also announced plans for healthy living and tobacco control strategies.,0
"[CLS] The center's president, Joseph Torsella, was struck on the head but was able to walk to an ambulance. [SEP] National Constitution Center President Joseph Torsella was hit in the head and knocked to his knees.",0
"[CLS] UBS Warburg downgraded Altria, a Dow member, to ""neutral"" from ""buy,"" based on valuation. [SEP] It fell 0.5 percent after UBS downgraded it to ""neutral"" from ""buy,"" citing valuation.",0
"[CLS] The study results were presented Tuesday at a meeting of the American Thoracic Society in Seattle, and will be published in this week's New England Journal of Medicine. [SEP] The study results were released at a meeting in Seattle of the American Thoracic Society and also will be published in tomorrow's issue of The New England Journal of Medicine.",1
"[CLS] ""I'm disgusted, physically sick in the stomach,"" said Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association. [SEP] ""The whole thing is a travesty,"" fumed Brent Newbury, president of the Rockland County Patrolmen's Benevolent Association.",0
"[CLS] Wells’ other series include NBC’s ER and Third Watch. [SEP] Wells' other series include NBC's ""ER"" and ""Third Watch.""",1
"[CLS] The broader Standard & Poor's 500 Index <.SPX> added 12.64 points, or 1.28 percent, to 997.48. [SEP] The Standard & Poor's Oil and Gas Exploration Index <.GSPOILP> was up 3.6 percent.",0
"[CLS] The only commercial carrier flying to Baghdad, Royal Jordanian, also suspended its flights for three days. [SEP] The only passenger airline serving Baghdad, Royal Jordanian, said it was suspending service for three days.",1
"[CLS] Yunos allegedly prepared the bombs' wiring while Al-Ghozi reportedly admitted preparing the switch on the alarm-clock triggers and packing the explosives, the prosecutors said. [SEP] Yunos prepared the bombs' wiring, and Ghozi admitted that he prepared the switch on the alarm-clock triggers and packed the explosives, the prosecutors said.",1
[CLS] But planning for an expansion of Wagerup has been caught up in a heated debate about the existing project's effect on local residents. [SEP] But plans to expand Wagerup had been caught up in a heated debate about the existing pro-ject's impact on the amenity of local residents.,1
"[CLS] They said many had been beaten, and police officers also stormed private wards at the hospital and harassed patients. [SEP] They said the police officers also entered various private wards at the clinic and attacked patients.",0
"[CLS] Terri Schiavo, 39, is expected to die sometime in the next two weeks in the Tampa-area hospice where she has spent the past several years. [SEP] Terri Schiavo, 39, underwent the procedure at the Tampa Bay area hospice where she has been living for several years, said her father, Bob Schindler.",0
"[CLS] Singer Brandy and her husband, Robert Smith, have called it quits. [SEP] Brandy and Husband SplitR'n'b star Brandy and Robert Smith, her husband of two years have split up.",1
"[CLS] The U.N. nuclear watchdog reprimanded Iran on Thursday for failing to comply with its nuclear safeguards obligations and called on Tehran to unconditionally accept stricter inspections by the agency. [SEP] The U.N. atomic watchdog rapped Iran Thursday for failing to comply with nuclear safeguards, issuing a statement Washington said underlined international opposition to Tehran developing any banned weapons.",0
"[CLS] Enron's 401(k) plan covered about 20,000 workers, retirees and beneficiaries. [SEP] Enron's stock comprised as much as 61% of the workers' 401(k) portfolios.",0
"[CLS] Peterson's lawyer, Mark Geragos of Los Angeles, was quick to swipe at the testing procedure. [SEP] Peterson's lawyer, Mark Geragos, of Los Angeles, has contested the DNA evidence, saying it is unreliable.",1
"[CLS] The pill, which they call the ""polypill,"" would contain aspirin, a cholesterol-lowering drug, three blood pressure-lowering drugs at half the standard dose and folic acid. [SEP] The ingredients of such a polypill would contain aspirin, a cholesterol-lowering statin, three blood pressure-lowering agents in half dose, and folic acid.",1
"[CLS] He was also expected to visit Yemen and Bahrain during his tour of the region. [SEP] Khatami, who arrived in Beirut Monday, was also to visit Syria, Yemen and Bahrain.",0
"[CLS] He said they should ""not really be patrolling or be around those areas when they ... are conducting their prayers."" [SEP] He said they should ""not really be patrolling or be around those areas when they are in their time of when they're conducting their prayers.""",1
[CLS] The House and Senate are expected to vote on the omnibus bill in the next two months. [SEP] The House Republican leadership said it expected to call members back Dec. 8 for a vote on the omnibus bill.,0
"[CLS] Rudder was most recently senior vice president for the Developer & Platform Evangelism Business. [SEP] Senior Vice President Eric Rudder, formerly head of the Developer and Platform Evangelism unit, will lead the new entity.",0
"[CLS] Bush turned out a statement yesterday thanking the commission for its work, and said, ""Our journey into space will go on."" [SEP] Mr. Bush did not discuss this when he issued a brief statement yesterday thanking the commission for its work, and saying, ""Our journey into space will go on.""",0
[CLS] Moseley and a senior aide delivered their summary assessments to about 300 American and allied military officers on Thursday. [SEP] General Moseley and a senior aide presented their assessments at an internal briefing for American and allied military officers at Nellis Air Force Base in Nevada on Thursday.,1
"[CLS] A year earlier, it posted a profit of $102 million, or 13 cents a share. [SEP] That was more than double the $102 million, or 13 cents a share, for the year-earlier quarter.",0
"[CLS] Licensing revenue slid 21 percent, however, to $107.6 million. [SEP] License sales, a key measure of demand, fell 21 percent to $107.6 million.",1
"[CLS] The company has said it plans to restate its earnings for 2000 through 2002. [SEP] The company had announced in January that it would have to restate earnings for 2002, 2001 and perhaps 2000.",1
"[CLS] He is suspected of being a key figure in Jemaah Islamiyah, the al-Qa'eda-linked terror group which has been blamed for the bombings. [SEP] Samudra, 32, is suspected of being a key figure in the al-Qaida-linked terror group Jemaah Islamiyah, which has been blamed for carrying out the bombings.",1
"[CLS] ""Mr Gilbertson would have been entitled to these superannuation payments irrespective of ... (how) he left the company,"" Mr Argus said. [SEP] ""Mr Gilbertson would have been entitled to these (pension) payments irrespective of the circumstances in which he left the company,"" Mr Argus said.",1
[CLS] They also showed the greatest increase in early rapid head growth compared with those children with milder forms of the disorder. [SEP] Those children later diagnosed with the most severe autism showed the greatest increase in early rapid head growth compared to those children with milder forms of the disorder.,1
"[CLS] After the two-hour meeting on May 14, publisher Arthur O. Sulzberger Jr., executive editor Howell Raines and managing editor Gerald Boyd pledged quick remedies to staff grievances. [SEP] The committee will make recommendations to Publisher Arthur Sulzberger, Executive Editor Howell Raines and Managing Editor Gerald Boyd.",0
"[CLS] ""There are a number of locations in our community, which are essentially vulnerable,"" Mr Ruddock said. [SEP] ""There are a range of risks which are being seriously examined by competent authorities,"" Mr Ruddock said.",0
"[CLS] Roberts said he didn't think excess inventory showed up in Avery's first quarter, although it might explain the drop and quick recovery in sales this quarter. [SEP] Roberts said he didn't think excess inventory showed up in Avery's March quarter, although it could explain the drop and quick recovery in sales during the current quarter.",1
"[CLS] The Passion will feature actor James Caviezel as Christ and actress Monica Bellucci as Mary Magdalene. [SEP] Directed by Gibson, the reported $25 million production stars Jim Caviezel as Jesus and Monica Bellucci as Mary Magdalene.",1
"[CLS] However, disability declined by more than 10 percent for those 60 to 69, the study said. [SEP] Meanwhile, for people aged 60 to 69, disability declined by more than 10 percent.",1
"[CLS] She was 26 then, and a friend tipped her to another position and told her whom to call. [SEP] Westermayer was 26 then, and a friend and former manager who knew she was unhappy in her job tipped her to another position.",0
[CLS] Hong Kong-based Phoenix TV quoted unnamed experts as saying launch will be between Oct. 10 and 17 and will carry two men. [SEP] The Web site of Hong Kong-based Phoenix TV quoted unnamed experts as saying it would happen between Oct. 10 and 17 and carry two men.,1
"[CLS] The search feature works with around 120,000 titles from 190 publishers, which translates into some 33 million pages of searchable text. [SEP] The feature, which has the approval of book publishers, puts some 33 million pages of searchable text at the disposal of Amazon.com shoppers.",1
"[CLS] Trans fats are created when hydrogen is added to vegetable oil, solidifying it and increasing the shelf life of certain products. [SEP] Trans fats are created when vegetable oil has been partially hydrogenated, solidifying it and increasing the shelf life of certain products.",1
"[CLS] Mr. Gettelfinger said at that news conference that ""we are going to continue to hammer away at the negotiations process until we reach an agreement,"" with Ford and G.M. [SEP] ""We are going to continue to hammer away at the negotiations process until we reach an agreement,"" he said.",1
"[CLS] All five were charged with robbery and criminal impersonation of a police officer. [SEP] The teens are being held on charges of robbery and criminal impersonation of a police officer, sources said.",1
"[CLS] I think he has to disembrace Putin and put him on notice that he is taking the country in the wrong direction,"" Soros said. [SEP] ""President Bush has to put Putin on notice that he is taking Russia in the wrong direction,"" Soros said.",1
"[CLS] She was taken by ambulance to Charing Cross Hospital in Hammersmith. [SEP] She was taken to Charing Cross Hospital, where she remained critically ill last night.",0
"[CLS] He listed LeapFrog Enterprises' LF.N LeapPad books, Hasbro Inc.'s HAS.N Beyblade starter set, and MGA Entertainment's Bratz doll line as toys that were stealing market share. [SEP] LeapFrog Enterprises' LF.N LeapPad books, Hasbro Inc.'s HAS.N Beyblade starter set, and MGA Entertainment's Bratz doll line all were stealing market share, he said.",1
"[CLS] Carlton Dotson, a teammate who lives in Hurlock, Md., said he talked to police Friday but was instructed not to talk about the case. [SEP] Carlton Dotson, who was on the team last season and lives in Hurlock, Md., said he was told not to talk about the case.",1
"[CLS] Had the creditors turned down the bailout plan, LG Group might have been forced to close down its credit card business. [SEP] If the creditors turn down the bailout plan, LG Group may have to closedown its card business.",1
"[CLS] Charles Howell III picked up some local knowledge a year ago that provided much-needed insight in the opening round of the Memorial Tournament in Dublin, Ohio. [SEP] Charles Howell III picked up some local knowledge a year ago that provided some much needed insight in Thursday's opening round of the Memorial Tournament.",1
"[CLS] ""People are obviously inconvenienced,"" said Dr. Jim Young, Ontario's commissioner of public safety. [SEP] ""We're being hyper-vigilant,"" said Dr. James Young, Ontario's commissioner of public safety.",0
"[CLS] The Dow Jones Industrial Average fell 98.32, or about 1.1 percent, to 9011.53. [SEP] The Dow Jones industrial average finished the day down 98.32 points at 9,011.53.",0
"[CLS] The rule bars groups from airing ads that promote, support, attack or oppose a candidate at any time. [SEP] It upheld fallback rules that bar the same groups from airing ads that promote, support, attack or oppose a candidate at any time.",1
[CLS] Federal Judge William Barbour said Tuesday he imposed the maximum sentence because Avants showed no remorse in the brutal slaying. [SEP] U.S. District Judge William Barbour said he imposed the maximum because Avants showed no remorse.,1
"[CLS] The Standard & Poor's 500 index advanced 5.37, or 0.5 percent, to 1,020.18. [SEP] The Standard & Poor's paper products index .GSPPAPR was one of the leading sectors, up 2 percent.",0
"[CLS] ""The flu season has had an earlier onset than we've seen in many years,"" said Julie Gerberding, director of the Centers for Disease Control and Prevention in Atlanta. [SEP] We're seeing some very high levels of widespread flu infections in some places,"" said Dr. Julie Gerberding, director of the federal Centers for Disease Control and Prevention.",0
"[CLS] The number of probable cases dropped to 64 on Tuesday from 66 on Monday in and around Toronto, a city of four million people. [SEP] As of Monday, there were 66 probable cases in and around Toronto, a city of 4 million people.",1
"[CLS] It also named Robert Willumstad chief operating officer, also to take effect by Jan. 1, 2004. [SEP] Robert B. Willumstad, 57, Citigroup's president, was named chief operating officer.",0
[CLS] Germans account for more than 40 percent of foreign visitors coming to Italy. [SEP] Germans represent more than a quarter of all foreign visitors to Italy and 40 percent of hotel bookings.,0
[CLS] British Airways' New York-to-London runs will end in October. [SEP] British Airways plans to retire its seven Concordes at the end of October.,1
[CLS] Secretary of State Colin Powell designated the Chechen leader believed responsible for last year's hostage standoff in a Moscow theater as a threat to U.S. security Friday. [SEP] U.S. Secretary of State Colin Powell on Friday designated Chechen rebel leader Shamil Basayev a threat to the security of the United States and to U.S. citizens.,1
"[CLS] The name for the robot, due to be launched at 2:05 p.m., was selected from among 10,000 names submitted by U.S. school children. [SEP] The name for the robot, due to be launched at 2:05 p.m. (7:05 p.m.) on Sunday, was selected from among 10,000 names submitted by U.S.",1
[CLS] Police said they will conduct DNA tests to confirm the man's identity. [SEP] DNA tests will be performed to confirm his identity.,1
"[CLS] He beat testicular cancer that had spread to his lungs and brain. [SEP] Armstrong, 31, battled testicular cancer that spread to his brain.",0
[CLS] The new 25-member Governing Council's first move was to scrap holidays honoring Saddam and his party and to create a public holiday marking the day of his downfall. [SEP] Its first decisions were to scrap all holidays honoring Saddam and his outlawed Baath Party and to create a new public holiday marking the day of his downfall.,1
"[CLS] This is a good day for Americas farmers, said Sen. Charles Grassley, an Iowa Republican, in reaction to the administration announcement. [SEP] ""This is a good day for America's farmers,"" said Sen. Charles Grassley, R-Iowa, in reaction to the administration announcement.",1
"[CLS] He said the local organized crime police were investigating a suspect, but he would not confirm if it was the 24-year-old cited by Bitdefender. [SEP] He said the local organized crime police were investigating a suspect, but he would not say if it was Ciobanu.",1
[CLS] Tomorrow's testimony is to give an inside look at tax shelter development and marketing. [SEP] Tuesday’s testimony is to give an inside look at tax-shelter development and marketing.,1
"[CLS] ""In my mind this is not an issue on the horizon right now."" [SEP] ""In my mind this is not an issue on the horizon right now,"" he was quoted as saying.",1
"[CLS] After Mao's death in 1976, Madame Mao was sentenced to life imprisonment for her role in the oppressive Cultural Revolution. [SEP] After Mao's death in 1976, she was tried and sentenced to death, later commuted to life.",0
"[CLS] Microsoft has proposed a work-around that consumers and enterprises should implement until a new patch is released. [SEP] In lieu of a direct patch, Microsoft has proposed a workaround that consumers can implement until a new patch is released.",1
"[CLS] ""I would like the FCC to start all over,"" said Sen. Kay Bailey Hutchison, R-Texas, who supported reversing the rules. [SEP] ""I would like the FCC to start all over again,"" said Sen. Kay Bailey Hutchison, R-Texas, who expressed concern about ""potentially dangerous"" newspaper-broadcast combinations.",0
"[CLS] Rumsfeld, who has been feuding for two years with Army leadership, passed over nine active-duty four-star generals. [SEP] Rumsfeld has been feuding for a long time with Army leadership, and he passed over nine active-duty four-star generals.",1
"[CLS] The truck carried the equivalent of 1.6 tons of TNT, emergency ministry official Ruslan Khadzhiyev said. [SEP] Another Chechen emergency ministry official, Ruslan Khadzhiyev, said the truck was carrying the equivalent of 1.6 tons of TNT.",1
[CLS] An unclear number of people were killed and more injured. [SEP] Four people were killed and 50 injured in the attacks.,1
"[CLS] Buyers can purchase a Windows- and Office-loaded desktop for $298, excluding taxes, the report said. [SEP] Buyers can now choose a Windows- and Office-loaded desktop for 12,390 baht (US$298), excluding taxes, the report said.",1
"[CLS] McCabe said he was considered a witness, not a suspect. [SEP] ""He is not considered a suspect,"" McCabe said.",0
"[CLS] The Federal Trade Commission (FTC) asked Congress today for additional authority to fight unwanted Internet spam, which now accounts for up to half of all e-mail traffic. [SEP] The Federal Trade Commission asked Congress yesterday for broader powers to attack the rapidly growing problem of spam, which new studies show accounts for half of all e-mail traffic.",1
"[CLS] She has a boyfriend, too, officials said: Sgt. Ruben Contreras, who sat with her family Tuesday. [SEP] She also thanked her boyfriend, Sgt. Ruben Contreras, who was sitting next to the stage.",0
[CLS] Urban hospitals have traditionally been reimbursed at higher rates on the belief that medical treatment is less expensive in small cities and towns. [SEP] The federal government has traditionally reimbursed urban hospitals at higher rates on the belief that medical treatment is less expensive in small cities and towns.,1
"[CLS] With a wry smile, Mr. Bush replied, ""You're looking pretty young these days."" [SEP] Bush shot back: ""You're looking pretty young these days.""",1
[CLS] The charges were dismissed in Franklin County Municipal Court. [SEP] Franklin County Municipal Court Judge Janet Grubb approved dismissal of the charges.,1
[CLS] Treasurys long-range plan is to provide retail buyers of all Treasury securities the ability to manage their holdings online in a single account. [SEP] The Treasury said wants to give retail buyers of all Treasury securities the ability eventually to manage holdings online in a single account.,1
